usuarioId,peliculaId,fechaVisualizacion,completo
227,197,2022-07-31,true
227,148,2024-05-06,false
227,142,2023-04-05,true
227,87,2024-04-21,true
227,192,2023-05-20,true
227,64,2024-03-16,true
227,40,2024-08-21,true
228,169,2024-08-28,true
228,20,2022-01-09,false
228,107,2023-07-15,true
228,25,2022-02-09,true
228,91,2023-03-02,true
228,58,2023-08-08,true
228,173,2024-06-24,true
228,129,2022-10-23,true
228,22,2022-12-03,true
228,26,2023-12-07,true
228,101,2022-08-11,true
228,132,2023-09-08,true
228,168,2023-06-22,true
228,51,2023-01-07,true
228,178,2024-02-24,true
228,119,2024-04-19,true
228,23,2023-04-05,true
228,8,2022-03-09,true
228,63,2023-12-18,true
228,6,2024-04-01,true
228,128,2023-07-12,true
228,54,2023-02-03,true
229,122,2022-04-04,true
229,171,2022-07-01,true
229,108,2024-06-08,true
229,124,2023-05-30,false
229,169,2022-07-06,true
229,53,2022-06-20,true
229,176,2022-11-27,false
229,71,2022-03-21,true
229,137,2024-05-04,false
229,26,2024-04-07,false
229,73,2022-03-09,true
230,11,2022-07-16,true
230,64,2022-07-24,true
230,75,2022-06-13,true
230,37,2024-10-11,true
230,32,2022-07-20,true
230,52,2022-10-05,true
230,67,2022-11-27,false
230,129,2024-12-02,true
230,191,2022-07-08,true
230,85,2024-07-29,false
230,78,2023-09-05,true
230,142,2022-06-03,true
230,194,2024-09-02,true
230,40,2023-08-27,false
230,16,2023-01-20,true
230,54,2022-03-18,false
230,82,2024-10-19,true
230,51,2024-02-16,true
230,20,2022-12-13,true
230,109,2023-08-05,false
230,186,2022-06-05,true
230,179,2023-03-23,true
230,123,2023-01-15,true
230,145,2023-12-07,true
231,194,2023-08-03,true
231,168,2024-08-13,true
231,128,2023-07-20,true
231,190,2024-01-06,true
231,80,2023-03-29,false
231,20,2022-03-04,true
231,1,2024-06-05,true
231,36,2024-04-03,true
231,163,2023-08-30,false
231,94,2023-01-13,true
232,40,2022-08-16,true
232,100,2024-11-08,true
232,104,2023-01-04,true
232,35,2024-11-14,true
232,195,2022-01-11,true
232,168,2024-04-17,true
232,93,2022-07-25,true
232,94,2024-08-24,true
232,7,2022-09-07,true
232,67,2022-11-27,true
232,98,2023-01-06,true
232,3,2023-07-23,true
232,122,2024-12-13,true
232,6,2023-09-01,true
232,170,2023-07-03,true
232,11,2023-04-13,true
232,22,2022-08-25,false
232,76,2023-12-12,true
232,71,2023-10-06,true
233,38,2024-08-09,true
233,43,2022-02-05,false
233,197,2022-02-18,false
233,165,2022-07-29,true
233,136,2023-11-06,true
233,152,2022-09-16,true
233,34,2023-06-22,true
233,2,2023-08-13,true
233,112,2022-03-16,true
233,75,2023-04-03,true
233,31,2024-10-16,false
233,164,2022-02-21,true
233,180,2022-08-25,true
233,171,2024-06-29,true
233,93,2023-05-06,true
233,126,2022-01-29,true
233,143,2023-12-07,false
233,11,2024-02-02,true
233,154,2023-07-24,true
234,108,2022-04-11,true
234,155,2024-11-30,true
234,111,2024-02-12,true
234,146,2024-05-10,true
234,164,2024-01-31,true
235,37,2023-03-27,true
235,114,2024-09-07,true
235,107,2024-03-25,true
235,24,2023-01-05,true
235,58,2022-01-19,true
235,108,2022-10-16,false
235,170,2022-12-23,true
235,144,2023-07-15,true
235,18,2023-09-23,true
235,77,2024-03-26,true
235,151,2023-10-08,true
235,142,2022-02-28,true
235,15,2024-02-15,true
235,36,2024-07-15,true
235,92,2023-03-13,true
236,75,2024-06-25,true
236,92,2022-10-12,true
236,47,2024-04-14,true
236,57,2022-12-29,false
236,22,2024-01-06,true
236,83,2024-02-23,true
236,164,2024-03-22,true
236,138,2022-03-09,false
236,36,2022-09-06,true
236,135,2022-04-03,true
236,100,2024-01-04,true
236,58,2022-07-15,true
236,12,2023-05-06,true
236,72,2023-04-08,true
236,6,2022-05-07,true
236,192,2023-12-01,true
236,155,2023-11-29,true
236,112,2023-07-30,true
236,101,2023-12-26,false
236,48,2023-09-26,true
236,177,2022-10-20,true
236,159,2023-03-21,true
236,154,2024-08-17,true
236,24,2022-06-04,true
237,63,2024-07-13,false
237,114,2024-05-26,false
237,4,2024-05-26,true
237,190,2024-05-06,true
237,31,2022-11-24,true
237,158,2023-10-20,true
237,76,2022-05-03,true
237,194,2024-03-11,true
237,91,2022-02-19,true
237,51,2024-05-25,true
237,174,2023-02-11,true
237,180,2022-11-15,true
237,27,2023-08-06,true
237,21,2024-10-16,true
238,80,2024-10-25,false
238,50,2024-02-18,true
238,6,2023-06-13,true
238,11,2024-10-14,true
238,8,2023-03-07,false
238,192,2022-10-13,true
238,63,2022-03-04,true
238,117,2022-12-02,true
238,87,2024-06-01,true
238,194,2023-03-28,false
238,146,2024-01-26,true
238,138,2023-07-27,true
238,145,2024-09-28,false
238,179,2024-01-19,true
238,39,2024-08-19,false
238,191,2023-06-17,true
238,180,2024-05-22,true
238,187,2023-08-13,true
238,19,2022-02-14,true
238,54,2022-01-12,false
238,37,2022-09-23,false
238,67,2024-05-07,true
238,112,2022-08-13,true
238,89,2022-09-16,true
239,46,2023-09-09,true
239,153,2024-01-31,false
239,60,2023-01-17,true
239,190,2024-08-03,true
239,82,2022-01-13,true
239,180,2024-08-07,false
239,6,2022-10-08,true
239,158,2023-08-20,true
239,113,2023-02-21,true
239,150,2022-07-11,true
239,200,2023-05-13,true
239,56,2022-04-25,false
239,66,2023-07-07,true
239,176,2024-03-19,true
239,69,2024-06-30,true
239,36,2022-10-15,true
239,19,2024-12-01,true
239,34,2022-10-11,false
239,148,2022-11-07,true
239,29,2022-04-11,false
240,75,2024-04-10,true
240,129,2022-06-25,true
240,69,2023-06-03,true
240,33,2022-09-30,true
240,100,2024-05-08,true
240,65,2022-04-17,true
240,198,2024-01-27,true
240,140,2023-03-17,true
240,53,2022-01-02,true
240,193,2023-08-21,true
240,55,2022-05-03,true
240,109,2024-11-09,true
240,116,2022-03-15,true
240,173,2023-08-01,true
240,148,2024-04-10,true
240,98,2023-03-14,true
240,6,2023-07-17,true
240,131,2024-07-27,true
240,43,2022-03-28,true
240,177,2024-11-23,false
240,139,2024-02-21,true
241,68,2022-08-07,true
241,10,2024-05-18,false
241,24,2024-11-25,false
241,156,2022-08-20,true
241,199,2024-06-17,true
241,40,2024-12-03,true
241,119,2022-05-15,true
241,169,2022-02-27,true
241,27,2023-03-01,true
241,104,2022-05-18,true
241,197,2022-11-04,true
241,135,2023-05-22,true
241,178,2022-12-01,true
241,144,2022-07-13,true
241,166,2024-09-14,true
241,181,2023-07-03,false
241,53,2024-05-26,true
241,124,2022-01-09,true
241,180,2022-01-14,true
241,192,2022-11-19,false
241,112,2024-08-04,true
241,198,2024-05-30,true
242,66,2024-05-23,true
242,82,2024-08-14,true
242,18,2022-01-16,true
242,164,2022-09-14,false
242,95,2022-01-17,true
242,190,2023-04-04,true
242,182,2022-12-08,false
242,16,2024-08-31,true
242,43,2022-08-26,true
242,33,2023-08-23,true
242,133,2024-10-29,false
242,77,2023-02-11,true
243,22,2024-07-04,false
243,38,2022-07-12,true
243,19,2024-05-24,false
243,13,2024-08-30,true
243,37,2024-06-08,true
243,184,2024-04-12,true
243,72,2024-12-09,false
243,50,2023-02-03,true
243,76,2024-01-21,true
243,173,2023-07-31,false
243,75,2024-02-17,true
243,126,2023-02-15,false
243,56,2023-01-09,true
243,174,2023-06-14,true
243,14,2024-07-28,true
243,90,2023-05-14,true
243,190,2023-11-17,true
243,169,2022-06-19,false
243,124,2023-11-05,true
244,18,2022-03-04,true
244,102,2023-03-04,true
244,182,2023-11-20,true
244,39,2023-02-21,true
244,108,2023-02-28,true
244,3,2023-01-18,true
245,24,2022-10-27,true
245,65,2023-11-14,true
245,99,2022-12-07,false
245,63,2024-10-17,true
245,182,2022-03-12,true
245,130,2022-10-17,true
245,106,2022-06-26,true
245,163,2022-02-05,true
245,100,2023-11-24,true
245,73,2024-10-11,false
245,174,2024-03-31,false
245,62,2023-02-20,true
245,40,2023-02-10,false
245,6,2023-10-18,false
245,54,2023-03-21,true
245,200,2023-02-16,true
245,127,2022-04-27,true
245,178,2023-04-26,true
245,36,2022-01-08,true
245,169,2022-04-02,true
245,105,2023-11-19,true
245,109,2023-01-04,true
245,94,2022-04-12,false
246,163,2024-11-14,true
246,114,2024-05-28,true
246,107,2023-09-13,true
246,109,2023-06-10,true
246,23,2023-12-13,false
246,63,2023-03-28,true
246,198,2022-06-30,true
246,101,2023-03-11,true
246,44,2022-01-18,false
246,137,2024-06-05,true
246,165,2024-10-28,true
246,7,2022-09-13,true
247,60,2024-04-17,false
247,122,2024-06-04,true
247,105,2024-01-03,true
247,188,2024-03-23,false
247,92,2022-11-27,true
247,166,2022-11-22,true
247,8,2024-11-20,true
247,187,2023-02-03,true
247,27,2023-10-28,true
247,104,2022-01-02,true
247,125,2023-10-14,true
247,110,2023-12-01,true
247,123,2024-06-07,true
247,177,2024-02-18,true
247,26,2024-01-27,false
247,131,2024-12-25,true
247,127,2023-08-19,true
247,197,2023-11-07,true
247,102,2022-05-24,false
247,33,2022-10-12,true
247,169,2023-12-23,false
247,136,2023-12-20,true
247,139,2022-06-14,true
247,56,2023-09-24,true
248,2,2023-01-06,true
248,184,2023-12-17,true
248,155,2023-04-23,true
248,48,2023-02-06,true
248,68,2023-11-28,true
248,70,2024-03-12,true
249,147,2022-11-28,true
249,194,2023-03-08,true
249,6,2024-02-27,true
249,103,2023-02-05,true
249,170,2022-12-20,false
249,165,2024-05-17,true
249,154,2024-07-13,true
249,89,2022-02-20,true
249,39,2023-07-22,true
249,47,2024-01-23,false
250,66,2024-05-07,true
250,13,2023-02-11,true
250,185,2024-11-03,true
250,98,2023-12-25,true
250,139,2022-11-24,false
250,127,2024-10-09,true
250,54,2023-09-06,true
250,93,2024-08-01,true
250,166,2024-11-06,false
250,78,2023-08-19,true
250,65,2024-04-16,true
250,96,2023-05-31,true
250,57,2024-05-31,false
250,85,2023-11-22,false
250,186,2022-03-06,true
250,17,2023-09-18,true
250,72,2022-12-25,true
250,168,2022-01-17,true
250,110,2023-02-06,true
250,141,2023-04-11,false
251,37,2022-03-20,true
251,152,2023-09-07,false
251,81,2022-02-17,true
251,70,2022-07-12,true
251,163,2022-10-13,false
251,89,2023-06-27,true
251,171,2023-04-04,true
251,161,2023-01-21,true
251,176,2022-07-25,true
251,2,2022-03-01,true
251,62,2024-04-01,true
251,144,2023-06-26,true
251,8,2023-01-11,true
251,17,2024-12-08,true
251,108,2023-12-18,true
251,36,2023-06-16,true
251,86,2022-06-15,true
251,90,2024-09-03,true
251,29,2023-12-06,true
251,91,2024-07-18,true
252,35,2024-05-16,true
252,122,2022-12-08,true
252,48,2022-12-22,true
252,140,2024-12-12,true
252,28,2024-06-24,true
252,107,2022-05-02,true
252,117,2024-06-02,true
252,52,2023-04-27,false
252,64,2023-11-20,false
252,114,2024-06-11,true
252,65,2023-09-29,true
252,99,2022-10-20,false
252,25,2022-09-14,false
252,36,2024-05-07,true
252,23,2022-12-21,false
252,171,2023-03-17,true
252,82,2024-12-22,false
252,96,2023-09-24,true
253,169,2023-05-12,true
253,75,2022-12-26,true
253,167,2023-06-07,true
253,39,2024-06-23,true
253,15,2022-05-11,true
253,38,2022-02-19,true
253,95,2022-06-24,true
254,77,2022-08-23,false
254,64,2024-08-15,true
254,112,2022-05-12,false
254,158,2023-03-14,false
254,96,2024-11-08,true
254,58,2022-06-20,true
254,22,2024-09-28,true
254,10,2022-07-20,true
254,176,2022-06-04,true
254,168,2024-06-10,true
254,41,2024-01-06,true
254,171,2024-09-25,true
254,150,2022-06-15,true
254,124,2023-07-16,true
254,187,2022-01-13,true
254,31,2023-05-15,true
254,174,2023-03-13,true
254,165,2022-04-24,true
254,28,2024-07-15,true
254,83,2023-07-12,true
254,5,2023-02-26,true
254,105,2023-12-14,true
254,38,2023-05-07,true
254,175,2022-04-02,true
254,188,2022-09-28,true
255,63,2022-11-01,true
255,72,2022-12-13,true
255,97,2023-02-08,true
255,16,2024-12-07,true
255,26,2024-04-21,true
255,140,2023-05-02,true
255,80,2024-09-07,false
255,41,2024-02-19,true
256,181,2023-05-10,true
256,79,2024-12-27,true
256,166,2023-03-20,true
256,125,2022-08-14,false
256,110,2022-06-14,true
256,124,2023-09-15,true
256,48,2024-05-10,true
256,12,2023-12-06,true
256,11,2023-01-17,true
256,6,2024-06-18,true
256,91,2024-10-23,true
256,34,2024-05-21,true
256,21,2022-10-03,true
256,66,2024-02-21,false
256,179,2024-06-21,true
256,184,2024-02-02,true
256,26,2023-02-05,true
256,13,2024-09-05,true
256,122,2022-04-06,true
256,3,2024-02-19,false
256,117,2023-09-11,true
256,30,2022-12-27,true
256,112,2022-01-02,true
257,107,2024-05-13,true
257,200,2023-06-21,true
257,25,2024-03-06,true
257,176,2024-03-04,true
257,77,2022-02-14,true
257,45,2022-01-07,true
257,161,2023-04-12,true
257,172,2023-12-07,true
257,27,2022-08-21,true
257,96,2024-02-25,true
257,48,2022-03-31,false
257,76,2022-04-13,true
257,131,2022-10-25,true
257,59,2022-12-15,true
257,29,2022-09-12,true
257,154,2022-08-22,true
257,102,2022-04-20,true
257,137,2024-12-12,true
257,189,2024-12-02,true
258,73,2024-11-24,true
258,149,2022-07-28,false
258,158,2022-01-20,true
258,115,2024-04-12,false
258,160,2022-07-13,false
258,154,2023-02-14,true
258,15,2024-01-21,true
258,81,2024-04-28,true
258,42,2024-04-20,true
258,35,2024-11-04,true
258,28,2024-12-12,false
258,126,2022-04-20,true
258,32,2022-12-08,true
258,29,2022-01-27,true
258,72,2023-12-14,true
258,140,2022-08-24,true
258,105,2023-02-03,true
258,86,2022-06-07,true
258,107,2023-11-06,true
258,92,2023-09-28,true
259,122,2023-04-06,true
259,173,2022-09-11,true
259,42,2023-03-23,true
259,154,2023-12-02,true
259,92,2022-05-23,true
259,192,2023-01-13,true
259,76,2022-05-17,true
259,96,2023-06-05,true
259,133,2023-01-03,false
259,199,2022-08-06,true
259,86,2023-01-20,true
259,129,2024-03-20,true
260,26,2022-04-18,true
260,54,2024-03-30,true
260,186,2022-04-05,true
260,198,2024-01-13,false
260,143,2024-08-09,true
260,65,2022-12-27,true
260,82,2023-11-05,true
260,60,2022-07-10,true
260,25,2023-02-27,true
260,81,2024-05-28,true
260,100,2022-09-05,true
260,56,2022-01-23,true
260,199,2022-12-18,true
261,25,2024-06-07,true
261,177,2022-07-12,false
261,158,2022-07-24,true
261,135,2022-12-11,true
261,185,2023-07-09,true
261,59,2022-03-05,true
261,16,2022-01-15,true
261,106,2023-12-20,true
261,173,2022-08-30,true
261,63,2023-11-20,true
261,48,2023-08-07,true
261,188,2022-05-14,false
261,61,2024-08-15,true
262,84,2023-02-13,true
262,24,2023-01-07,true
262,176,2022-03-14,true
262,163,2024-02-22,true
262,160,2022-12-21,true
262,15,2023-04-20,true
262,131,2022-07-10,true
262,46,2023-01-28,true
262,99,2023-04-18,true
262,20,2022-11-01,true
262,171,2024-11-15,true
262,200,2023-02-17,true
262,19,2023-04-17,false
262,7,2023-06-12,true
263,112,2022-10-01,true
263,157,2023-07-05,true
263,66,2022-02-14,true
263,188,2024-12-07,true
263,10,2023-07-12,false
263,130,2024-09-09,true
263,199,2023-05-25,true
263,93,2024-05-14,true
263,74,2022-07-16,true
263,45,2022-04-02,true
263,73,2024-12-07,true
263,64,2023-11-28,true
263,187,2023-03-11,false
263,144,2023-08-07,true
263,46,2024-02-12,true
263,99,2023-06-13,true
263,159,2024-07-26,true
264,111,2024-06-20,false
264,150,2022-06-15,true
264,14,2024-12-08,true
264,22,2024-07-06,true
264,67,2024-05-07,true
265,139,2024-02-27,true
265,187,2023-01-06,true
265,130,2024-06-09,true
265,109,2023-10-26,true
265,6,2024-04-17,true
265,176,2023-04-15,true
265,25,2023-06-26,false
266,112,2022-12-20,true
266,19,2023-09-09,true
266,121,2024-04-22,true
266,180,2023-05-16,true
266,138,2022-04-17,true
266,151,2023-12-20,true
266,43,2022-06-23,true
266,85,2024-06-18,true
266,115,2022-06-22,false
266,32,2023-03-03,true
266,77,2024-01-26,true
266,9,2024-09-29,true
266,34,2022-04-10,false
266,193,2024-03-04,true
266,15,2024-05-15,true
266,175,2023-03-09,true
266,62,2024-02-13,true
266,196,2023-04-22,true
266,83,2023-02-06,true
266,181,2022-07-01,true
266,126,2022-04-08,true
266,110,2024-07-03,true
267,119,2024-10-12,true
267,110,2023-07-13,true
267,45,2024-10-25,true
267,173,2023-01-25,true
267,106,2022-02-26,false
267,35,2023-05-07,true
267,100,2024-08-31,true
267,63,2022-02-16,false
267,101,2024-09-10,true
267,114,2024-06-30,true
267,138,2023-10-12,true
267,81,2023-03-02,true
267,179,2022-04-06,true
267,11,2024-04-17,true
267,131,2022-11-04,true
267,158,2023-12-05,true
267,142,2023-11-15,true
267,155,2023-12-02,false
267,126,2023-02-15,false
268,106,2023-06-17,true
268,111,2022-06-11,true
268,9,2023-09-23,true
268,162,2024-01-11,true
268,175,2024-10-24,true
268,172,2023-10-06,false
268,196,2022-06-27,true
268,4,2024-10-25,true
268,10,2023-07-21,true
269,115,2022-10-29,true
269,109,2022-09-30,true
269,24,2024-02-07,true
269,131,2023-07-20,true
269,165,2023-04-20,true
269,196,2024-10-13,true
269,166,2023-10-09,true
269,105,2024-12-31,true
269,125,2022-05-18,true
269,172,2022-06-30,true
269,1,2024-09-19,true
269,72,2023-03-13,true
269,185,2023-06-03,true
269,119,2023-11-27,true
269,188,2022-09-20,true
269,150,2023-08-01,true
269,106,2022-12-07,false
269,103,2023-04-08,true
269,167,2024-01-02,false
269,99,2024-04-12,true
270,123,2024-12-30,true
270,78,2024-12-15,true
270,25,2022-09-01,true
270,53,2022-04-29,true
270,24,2022-12-16,false
270,94,2024-02-08,true
270,20,2022-08-15,true
270,130,2022-12-31,true
270,173,2023-03-28,true
270,49,2022-07-07,true
270,3,2022-03-26,true
270,37,2024-12-27,true
270,91,2023-01-23,true
270,132,2022-12-21,true
270,96,2024-01-28,true
270,51,2023-05-11,false
270,69,2022-04-17,true
270,108,2022-07-28,true
270,198,2024-08-25,false
270,82,2023-08-28,true
271,51,2023-02-05,true
271,64,2023-10-19,true
271,22,2023-08-31,true
271,86,2022-07-24,false
271,165,2024-04-14,true
271,92,2023-10-17,true
271,93,2024-06-04,true
272,78,2022-04-23,true
272,31,2022-07-30,true
272,143,2024-02-23,false
272,190,2024-02-19,true
272,48,2024-12-14,true
272,153,2022-10-02,true
272,152,2022-10-17,true
272,26,2022-11-08,true
272,37,2023-12-30,false
272,105,2024-04-03,true
272,158,2024-02-21,false
272,154,2022-03-04,true
272,69,2022-06-26,true
272,88,2023-04-17,true
272,40,2023-12-22,true
273,161,2022-09-08,true
273,117,2023-11-17,true
273,13,2022-04-02,true
273,181,2022-02-17,true
273,52,2024-03-29,true
273,41,2022-02-28,true
273,38,2023-01-08,true
273,8,2023-09-08,false
273,12,2023-06-24,true
273,166,2023-11-30,true
273,170,2022-06-20,true
273,119,2024-10-31,true
273,69,2023-02-23,true
273,144,2023-11-06,true
273,87,2023-03-28,true
273,158,2024-11-11,true
273,127,2023-12-13,true
273,33,2023-05-02,true
273,66,2024-05-03,true
273,49,2022-10-10,true
273,143,2022-07-20,true
273,189,2024-02-22,true
274,171,2023-06-10,false
274,193,2024-12-03,true
274,115,2023-10-23,true
274,21,2023-08-17,true
274,148,2023-06-16,true
274,158,2024-01-11,true
274,4,2023-05-06,true
274,55,2024-04-17,true
274,131,2023-11-10,true
274,5,2024-10-07,true
274,54,2024-11-24,true
274,85,2023-11-11,true
274,32,2022-12-08,true
275,41,2022-11-12,true
275,135,2024-11-10,true
275,43,2024-05-15,true
275,184,2024-10-25,true
275,138,2023-07-25,true
275,1,2023-07-05,true
275,195,2024-08-30,true
275,196,2023-02-15,true
275,29,2023-11-07,true
275,56,2024-09-27,true
276,23,2022-09-04,true
276,176,2024-10-06,true
276,17,2024-04-12,true
276,181,2024-06-11,true
276,163,2024-06-21,true
276,75,2022-04-13,true
276,135,2023-01-12,true
276,99,2022-03-19,true
276,41,2024-08-31,true
276,110,2022-10-24,true
276,114,2023-03-17,true
276,83,2024-09-09,true
276,195,2024-11-30,true
277,163,2023-09-07,true
277,130,2023-03-25,true
277,9,2024-03-28,true
277,71,2022-08-02,false
277,3,2023-10-31,true
277,53,2023-12-08,true
277,51,2022-03-25,true
278,163,2022-11-10,true
278,180,2023-12-16,true
278,36,2022-11-11,true
278,127,2022-12-16,false
278,35,2024-01-02,false
278,13,2023-03-22,true
278,162,2024-10-15,true
278,86,2022-10-12,true
278,192,2024-05-03,true
278,53,2024-01-30,true
278,102,2023-08-14,true
278,179,2022-02-15,true
278,77,2022-06-18,true
278,160,2022-07-24,true
278,147,2024-02-07,true
278,17,2023-09-05,true
278,28,2023-11-26,true
279,139,2024-01-11,true
279,46,2023-06-24,true
279,134,2023-09-19,true
279,195,2024-08-22,true
279,173,2022-12-24,false
279,197,2022-01-06,true
279,63,2022-04-21,true
279,133,2023-05-09,true
279,165,2024-01-08,true
279,87,2022-04-08,true
279,170,2023-06-01,true
279,147,2023-08-13,true
279,122,2023-06-22,true
279,70,2023-12-23,false
279,113,2024-08-17,false
279,114,2023-11-21,true
279,112,2023-07-08,true
279,90,2024-09-26,true
279,98,2024-02-06,true
279,82,2022-11-07,true
279,150,2024-02-03,true
279,10,2023-12-06,true
279,124,2024-01-12,false
279,5,2022-07-20,true
280,198,2023-05-31,true
280,68,2022-07-16,true
280,161,2024-09-28,true
280,164,2023-05-18,false
280,31,2022-09-12,true
280,199,2023-11-28,false
280,50,2024-11-27,true
280,106,2024-02-03,true
280,43,2024-08-03,true
280,62,2022-07-26,true
280,55,2022-03-05,true
280,190,2024-06-16,true
280,189,2024-07-31,true
280,168,2022-03-10,true
280,78,2022-12-31,false
280,114,2023-10-03,true
280,1,2022-08-13,true
280,77,2024-05-18,true
280,5,2023-02-10,true
280,120,2024-01-24,false
280,27,2023-12-31,true
281,15,2024-08-16,false
281,117,2023-09-27,true
281,33,2023-04-10,true
281,35,2023-04-06,true
281,137,2024-04-27,true
281,138,2022-05-09,false
281,55,2023-07-03,true
281,70,2022-04-16,false
281,200,2023-04-13,true
281,22,2024-06-13,true
281,60,2024-03-09,true
281,89,2023-01-07,false
281,28,2024-04-30,true
281,193,2023-06-26,true
281,50,2022-10-17,false
281,157,2024-12-07,true
281,2,2022-08-01,true
281,20,2023-02-06,true
281,49,2022-12-07,true
281,13,2022-06-19,false
282,126,2023-07-28,true
282,165,2022-07-19,true
282,140,2022-06-24,true
282,146,2023-01-20,true
282,38,2022-10-23,true
282,86,2022-07-25,true
282,159,2024-11-16,true
282,79,2024-10-14,false
282,101,2023-06-17,true
282,82,2022-06-02,true
282,116,2023-05-13,true
282,68,2022-07-19,true
282,162,2023-03-01,false
282,188,2022-01-24,true
282,70,2023-08-20,true
282,97,2022-01-22,false
282,96,2024-09-16,true
282,180,2023-05-01,true
282,55,2024-02-04,true
282,47,2022-05-15,true
282,184,2024-10-18,true
282,176,2024-11-23,true
282,191,2022-07-30,true
283,12,2024-08-14,true
283,58,2024-04-01,true
283,172,2023-04-18,true
283,42,2022-03-09,false
283,100,2024-09-23,true
283,77,2023-11-20,true
283,168,2024-07-11,true
283,85,2024-02-05,true
283,103,2022-10-19,true
283,66,2024-08-04,true
283,158,2023-05-21,true
283,110,2022-10-11,true
284,1,2022-10-17,false
284,36,2023-04-20,true
284,45,2023-04-18,true
284,29,2023-01-29,true
284,109,2022-01-09,true
284,147,2022-06-22,true
284,189,2024-02-12,true
284,194,2023-12-08,true
284,7,2022-06-16,true
284,141,2022-07-01,true
284,182,2022-06-27,true
284,131,2024-09-14,true
284,117,2023-11-26,true
284,94,2024-07-18,true
284,71,2022-06-16,false
284,132,2022-02-24,true
284,3,2024-07-14,false
285,78,2023-06-15,true
285,19,2024-07-25,true
285,34,2022-01-20,true
285,65,2024-07-20,true
285,179,2022-06-13,true
285,98,2022-04-02,true
285,2,2024-05-10,true
285,85,2024-07-13,true
285,24,2024-10-20,false
285,101,2023-06-25,false
285,197,2023-11-28,true
285,139,2023-07-30,false
285,60,2022-03-30,true
285,163,2024-06-17,true
285,162,2022-07-09,false
285,143,2024-03-03,true
285,152,2022-11-29,true
285,83,2024-01-08,true
285,54,2023-09-05,true
285,62,2022-08-04,true
285,115,2024-08-26,true
285,99,2024-01-12,true
285,144,2024-05-06,true
286,39,2024-12-18,false
286,43,2024-05-03,true
286,100,2023-01-08,false
286,175,2024-04-15,true
286,148,2024-09-02,true
286,54,2024-06-25,false
286,76,2024-07-23,true
286,130,2023-02-25,true
286,87,2024-04-12,true
286,69,2023-01-12,false
286,7,2024-06-28,true
286,195,2022-04-23,false
286,53,2023-05-04,false
286,149,2022-09-10,true
286,3,2023-01-19,true
286,156,2022-12-10,true
286,67,2023-05-11,true
286,176,2023-04-16,true
286,98,2022-02-26,true
287,145,2022-10-15,true
287,67,2023-12-05,true
287,182,2022-04-10,true
287,59,2023-06-04,true
287,175,2023-11-20,true
287,1,2023-05-18,true
287,103,2024-12-01,true
287,157,2023-12-18,false
287,89,2022-10-21,true
287,168,2024-06-28,true
287,34,2022-09-28,true
287,49,2024-09-09,true
287,88,2024-05-18,true
287,113,2024-03-23,true
287,138,2022-09-24,true
287,101,2024-09-11,true
287,83,2023-10-30,true
288,152,2024-11-29,true
288,199,2022-06-06,true
288,148,2024-01-12,true
288,170,2024-08-28,false
288,34,2024-03-14,true
288,139,2023-04-26,true
288,121,2024-11-03,true
288,145,2022-06-10,true
288,135,2023-10-02,true
288,124,2022-10-29,true
288,41,2022-01-08,true
289,77,2022-09-27,false
289,94,2023-10-17,true
289,70,2023-12-30,true
289,18,2024-07-05,true
289,102,2023-04-16,false
289,71,2024-03-26,true
289,136,2023-08-22,true
289,128,2023-01-22,true
289,159,2024-11-05,false
289,36,2022-10-18,false
289,169,2023-03-19,true
289,179,2022-01-22,true
289,15,2023-06-16,true
289,69,2022-11-11,true
289,104,2023-07-03,true
289,107,2022-07-24,true
290,12,2022-11-13,true
290,185,2022-09-16,true
290,28,2024-07-10,true
290,145,2023-02-09,true
290,111,2022-11-27,true
290,128,2024-02-01,false
290,156,2022-09-13,true
290,124,2024-06-27,true
290,172,2024-08-13,true
290,34,2023-09-12,true
290,8,2023-01-11,true
290,159,2023-05-03,true
290,90,2023-12-10,true
290,19,2023-05-02,true
290,147,2024-08-20,true
290,31,2024-08-02,true
291,77,2024-02-10,true
291,49,2023-09-22,true
291,163,2022-11-17,true
291,79,2023-07-08,false
291,51,2022-02-08,true
291,162,2024-05-07,false
291,88,2022-03-04,true
291,78,2022-05-15,true
291,160,2024-09-05,true
291,119,2024-04-10,true
291,133,2022-10-11,true
291,127,2022-03-09,true
291,43,2023-04-18,true
292,162,2023-01-13,true
292,16,2023-06-14,true
292,26,2024-05-12,true
292,174,2022-01-24,true
292,86,2023-04-02,true
292,38,2023-07-13,true
292,120,2023-05-12,true
292,62,2023-10-24,true
292,28,2024-09-03,true
292,182,2023-05-26,false
292,30,2022-02-10,true
292,193,2023-09-09,true
292,118,2024-04-04,true
293,155,2023-09-08,true
293,145,2023-09-09,true
293,5,2023-10-28,true
293,148,2023-08-05,true
293,10,2024-10-06,true
293,181,2022-05-06,true
293,163,2023-07-03,false
293,15,2023-04-06,true
293,111,2024-03-30,true
294,47,2023-03-03,true
294,177,2024-05-16,true
294,89,2022-11-09,true
294,45,2022-02-14,true
294,132,2024-07-28,true
294,121,2022-04-02,true
294,143,2022-09-15,true
294,178,2022-02-28,true
294,57,2023-10-27,true
294,86,2023-07-01,true
294,117,2022-11-08,true
294,51,2023-11-30,true
294,64,2022-11-17,true
294,131,2022-09-27,true
294,26,2024-09-22,true
294,192,2023-05-26,true
294,188,2023-12-09,false
